SJ0405MXDHTHWPR,,,,,,,,,,,
CRSMW,,,,,,,,,,,
10,0,12.5,,,,,,,,,
1,2023,15,2000,-2.7,76.75,1.5,0,0,,,
1,2023,15,2100,-3.35,78.25,1.175,0,0,,,
1,2023,15,2200,-4.025,80.75,1.225,0,0,,,
1,2023,15,2300,-4.7,82.75,1.25,0,0,,,
1,2023,15,2400,-4.925,82.5,1.55,0,0,,,
1,2023,16,100,-4.8,81.25,1.325,0,0,,,
1,2023,16,200,-4.775,81.5,1.35,0,0,,,
1,2023,16,300,-3.6,77.25,1.475,0,0,,,
1,2023,16,400,-2.85,76.75,1.575,0,0,,,
1,2023,16,500,-2.6,76,2.425,0,0,,,
1,2023,16,600,-2.275,73.75,2.425,0,0,,,
1,2023,16,700,-2.6,73,2.475,0,0,,,
1,2023,16,800,-2.225,70.75,3.275,0,0,,,
1,2023,16,900,-0.425,63.25,3.125,0,144,,,
1,2023,16,1000,1.6,55.75,3.675,0,292,,,
1,2023,16,1100,3,51.25,3.35,0,301,,,
1,2023,16,1200,3.5,51,3.9,0,334,,,
1,2023,16,1300,3.9,52,3.25,0,234,,,
1,2023,16,1400,4.3,50.75,2.95,0,150,,,
1,2023,16,1500,4.25,50.75,3.6,0,89,,,
1,2023,16,1600,4.25,51.25,2.95,0,15,,,
1,2023,16,1700,4.05,53.75,2.6,0,10,,,
1,2023,16,1800,3.475,61.75,3.175,0,0,,,
1,2023,16,1900,2.9,70.25,3.75,0,0,,,
1,2023,16,2000,2.725,76.25,4.4,0,0,,,
1,2023,16,2100,2.6,81,5.625,0,0,,,
1,2023,16,2200,2.225,93,5.15,0,0,,,
1,2023,16,2300,2.375,93.75,5.05,0,0,,,
1,2023,16,2400,2.675,93.25,4.425,0,0,,,
1,2023,17,100,3.1,95.25,3.55,0,0,,,
1,2023,17,200,3.525,96,2.95,0,0,,,
1,2023,17,300,4.175,97,3.25,0,0,,,
1,2023,17,400,4.6,96.75,3.2,0,0,,,
1,2023,17,500,5.425,96.75,3.375,0,0,,,
1,2023,17,600,6.65,95.75,3.35,0,0,,,
1,2023,17,700,7.95,93.75,3.5,0,0,,,
1,2023,17,800,8.5,93,4.35,0,0,,,
1,2023,17,900,8.95,91.5,4.45,0,139,,,
1,2023,17,1000,9.975,86.5,4.675,0,285,,,
1,2023,17,1100,11.25,78,5.2,0,401,,,
1,2023,17,1200,11.575,71.5,5.5,0,74,,,
1,2023,17,1300,11.775,68,5.575,0,299,,,
1,2023,17,1400,11.275,66.5,6.05,0,60,,,
